DATE,COMNAM,NCUSIP,TICKER,PERMNO,EXCHCD
19260201,EISENLOHR BROS INC,,,15608,1
19260201,REYNOLDS R J TOBACCO CO,,,16061,1
19260202,PACIFIC TELEPHONE & TELEG CO,,,13696,0
19260211,CHANDLER CLEVELAND MTRS CORP,,,15501,1
19260211,ISLAND CREEK COAL CO,,,15536,1
19260211,INTERCONTINENTAL RUBBER CO,,,15579,1
19260211,VICK CHEM CO OLD,,,15595,1
19260213,MCCRORY STORES CORP,,,15544,1
19260217,MILLER RUBR CO,,,15552,1
19260225,THOMPSON JOHN R CO,,,15587,1
19260225,ABRAHAM & STRAUSS INC,,,18526,1
19260227,NATIONAL SURETY CO,,,13397,0
19260301,UNION CARBIDE & CARBON CORP,,,15659,1
19260302,BELDING HEMINWAY INC,,,10743,1
19260304,PHILADELPHIA RAPID TRAN CO,,,13899,1
19260305,PHILADELPHIA RAPID TRAN CO,,,13899,0
19260311,SOUTHERN DAIRIES INC,,,19123,1
19260312,NATIONAL SURETY CO,,,13397,1
19260312,ALLIANCE REALTY CO,,,15616,1
19260315,AMERADA CORP,,,15624,1
19260317,NATIONAL SURETY CO,,,13397,0
19260322,VULCAN DETINNING CO,,,16010,1
19260331,NATIONAL SURETY CO,,,13397,1
19260401,NATIONAL SURETY CO,,,13397,0
19260414,CUBAN DOMINICAN SUGAR CORP,,,11578,1
19260415,CONGRESS CIGAR INC,,,15675,1
19260415,CITY INVESTING CO,,,15923,1
19260429,NATIONAL SURETY CO,,,13397,1
19260429,AMERICAN HOME PRODUCTS CORP,,,15667,1
19260429,ELECTRIC REFRIG CORP,,,15683,1
19260429,LAMBERT CO,,,15691,1
19260429,ALBANY PERFORATED WRAPPING PAPER,,,15739,1
19260501,NATIONAL SURETY CO,,,13397,0
19260513,AMERICAN PWR & LT CO,,,15704,1
19260513,LAGO OIL & TRANS CORP,,,15894,1
19260527,COLLINS & AIKMAN CO,,,15712,1
19260527,SOUTHERN CALIFORNIA EDISON CO,,,15720,1
19260602,PACIFIC TELEPHONE & TELEG CO,,,13696,1
19260603,PACIFIC TELEPHONE & TELEG CO,,,13696,0
19260604,VIRGINIA CAROLINA CHEM CORP,,,15165,1
19260610,BLOOMINGDALE BROS INC,,,18614,1
19260616,NATIONAL SURETY CO,,,13397,1
19260624,BY PRODUCTS COKE CORP,,,15747,1
19260701,DURHAM HOSIERY MLS,,,11738,0
19260706,PACIFIC TELEPHONE & TELEG CO,,,13696,1
19260706,PACIFIC MLS INC,,,26972,0
19260715,AMERICAN MACH & FDRY CO,,,15763,1
19260716,PACIFIC TELEPHONE & TELEG CO,,,13696,0
19260719,DURHAM HOSIERY MLS,,,11738,1
19260719,PACIFIC MLS INC,,,26972,1
19260728,NATIONAL SURETY CO,,,13397,0
19260729,AMALGAMATED LEATHER COS INC,,,15771,1
19260729,ENGINEERS PUB SVC CO,,,18868,1
19260730,FEDERAL MTR TRUCK CO,,,15798,1
19260825,NATIONAL SURETY CO,,,13397,1
19260826,NATIONAL SURETY CO,,,13397,0
19260826,CONTINENTAL BAKING CORP,,,15819,1
19260827,LIQUID CARBONIC CORP,,,15827,1
19260831,CENTRAL ALLOY STL CORP,,,15800,1
19260909,CANADA DRY GINGER ALE INC,,,15835,1
19260914,DURHAM HOSIERY MLS,,,11738,0
19260920,PACIFIC TELEPHONE & TELEG CO,,,13696,1
19261002,RAND MINES LTD,,,14138,0
19261005,REAL SILK HOSIERY MLS INC,,,15907,1
19261007,DURHAM HOSIERY MLS,,,11738,1
19261011,DURHAM HOSIERY MLS,,,11738,0
19261015,ERIE STEAM SHOVEL CO,,,15878,1
19261015,KRAFT CHEESE CO,,,15886,1
19261028,DURHAM HOSIERY MLS,,,11738,1
19261028,PURITY BAKERIES CORP,,,15843,1
19261028,PEERLESS MTR CAR CORP,,,15851,1
19261029,NATIONAL SURETY CO,,,13397,1
19261030,NATIONAL SURETY CO,,,13397,0
19261101,PACIFIC TELEPHONE & TELEG CO,,,13696,0
19261108,HARBISON WALKER REFRACTORIES CO,,,16272,1
19261111,PENNSYLVANIA DIXIE CEM CORP,,,15915,1
19261116,RAND MINES LTD,,,14138,1
19261118,PACIFIC TELEPHONE & TELEG CO,,,13696,1
19261118,RAND MINES LTD,,,14138,0
19261124,NATIONAL SURETY CO,,,13397,1
19261201,RAND MINES LTD,,,14138,1
19261209,STANDARD OIL CO N Y,,,15966,1
19261215,PACIFIC TELEPHONE & TELEG CO,,,13696,0
19261215,MEXICAN PETE LTD,,,16133,1
19261223,EMPORIUM CORP DE,,,15931,1
19261223,HAVANA ELEC RY CO,,,15958,1
19261231,INTERLAKE IRON CORP,,,15747,1
19270104,PACIFIC TELEPHONE & TELEG CO,,,13696,1
19270104,AMERICAN SHIP BLDG CO,,,15974,1
19270104,CONNECTICUT RY & LTG CO,,,15982,1
19270104,MAHONING COAL RR CO,,,21717,1
19270121,VICTOR TALKING MACH CO,,,16002,1
19270127,MURRAY CORP AMER,,,15229,1
19270127,PATINO MINES & ENTERPRISES CONS,,,15990,1
19270210,PRO PHY LAC TIC BRUSH CO,,,16037,1
19270214,PACIFIC MLS INC,,,26972,0
19270221,CHICAGO MILWAUKEE ST PAUL & PAC,,,11228,1
19270228,PACIFIC MLS INC,,,26972,1
19270301,PACIFIC MLS INC,,,26972,0
19270303,POSTUM INC,,,16109,1
19270310,PHILADELPHIA RAPID TRAN CO,,,13899,1
19270310,INTERNATIONAL SILVER CO,,,16053,1
19270310,CITY STORES CO,,,16096,1
19270314,PHILADELPHIA RAPID TRAN CO,,,13899,0
19270315,PACIFIC MLS INC,,,26972,1
19270324,WHITE SEWING MACHINE CORP,,,16088,1
19270331,REMINGTON RAND INC,,,14525,1
19270331,AMERICAN WRITING PAPER INC,,,16045,1
19270401,PARAMOUNT FAMOUS LASKY CORP,,,10233,1
19270401,NATIONAL BELLAS HESS CO INC,,,13346,1
19270413,PHILADELPHIA RAPID TRAN CO,,,13899,1
19270414,PHILADELPHIA RAPID TRAN CO,,,13899,0
19270428,HOLLANDER A & SON INC,,,16125,1
19270511,SNIDER PACKING CORP,,,14453,1
19270512,AMERICAN SEATING CO,,,16141,1
19270512,BEACON OIL CO,,,16168,1
19270512,COMMONWEALTH PWR CORP,,,16176,1
19270512,TIDE WTR ASSD OIL CO,,,16205,1
19270512,WARNER QUINLAN CO,,,16213,1
19270513,PHILADELPHIA RAPID TRAN CO,,,13899,1
19270514,PHILADELPHIA RAPID TRAN CO,,,13899,0
19270518,DULUTH SUPERIOR TRACTION CO,,,16184,1
19270519,WARREN FDRY & PIPE CORP,,,14349,1
19270520,PORTO RICAN AMERN TOB CO,,,16192,1
19270609,PHILADELPHIA RAPID TRAN CO,,,13899,1
19270609,AMERICAN PIANO CO,,,16221,1
19270609,MANDEL BROS INC,,,16299,1
19270610,CHESAPEAKE CORP,,,16248,1
19270617,PATHE EXCHANGE INC,,,13784,1
19270621,PULLMAN INC,,,14066,1
19270623,CONDE NAST PUBNS INC,,,16256,1
19270623,EQUITABLE OFFICE BLDG CORP,,,16264,1
19270630,KELSEY HAYES WHEEL CORP,,,16280,1
19270701,UNITED STS LEATHER CO,,,15106,1
19270713,CERTO CORP,,,11121,1
19270714,AMERICAN ENCAUSTIC TILING INC,,,16301,1
19270714,BEST & CO INC,,,16328,1
19270714,DUNHILL INTERNATIONAL INC,,,16336,1
19270714,THATCHER MFG CO,,,16344,1
19270723,DURHAM HOSIERY MLS,,,11738,0
19270723,COLLINS & AIKMAN CORP,,,15712,1
19270803,MADISON SQUARE GARDEN CORP OLD,,,16352,1
19270805,GOODYEAR TIRE & RUBBER CO,,,16432,1
19270822,DURHAM HOSIERY MLS,,,11738,1
19270825,PILLSBURY FLOUR MILLS INC,,,16360,1
19270919,BANK MANHATTAN,,,16379,1
19270919,CORN EXCHANGE NATL BK,,,16408,1
19270919,NATIONAL CITY BK N Y,,,16440,1
19270919,NATIONAL PK BK,,,16459,1
19270919,CHATHAM PHENIX NATL BK & TR CO,,,16475,1
19270919,CHEMICAL NATL BK,,,16483,1
19270919,FARMERS LN & TR CO,,,16504,1
19270920,HANOVER NATIONAL BANK,,,12247,1
19270920,CHASE NATL BK,,,16387,1
19270920,EQUITABLE TR CO N Y,,,16416,1
19270920,BANK N Y & TRUST CO,,,16467,1
19270920,BANK AMER,,,16539,1
19270920,CONTINENTAL BK N Y,,,17996,1
19270923,COMMERCE GUARDIAN TR & SVGS BK,,,16395,1
19270929,GILLETTE SAFETY RAZOR CO,,,16424,1
19271004,PACIFIC MLS INC,,,26972,0
19271027,CURTISS AEROPLANE & MTR CO,,,16491,1
19271027,MACANDREWS & FORBES CO,,,16512,1
19271031,EMPORIUM CAPWELL CO,,,15931,1
19271109,PACIFIC MLS INC,,,26972,1
19271110,PACIFIC MLS INC,,,26972,0
19271111,NATIONAL RADIATOR CORP,,,16547,1
19271111,UNIVERSAL LEAF TOB INC,,,16555,1
19271115,AMERICAN LA FRANCE FOAMITE CORP,,,10348,1
19271117,AUSTRIAN CR ANSTALT,,,16520,1
19271118,WRIGLEY CORP,,,15472,1
19271123,MULLINS MFG CORP,,,13282,1
19271125,WESTERN DAIRY PRODS CO,,,16563,1
19271130,WRIGLEY WILLIAM JR CO,,,15472,1
19271201,HERSHEY CHOCOLATE CORP,,,16600,1
19271203,DULUTH SUPERIOR TRACTION CO,,,16184,0
19271215,REO MTR CAR CO,,,16627,1
19271215,RICHFIELD OIL CO CALIF,,,16635,1
19271216,DULUTH SUPERIOR TRACTION CO,,,16184,1
19271229,UNDERWOOD ELLIOT FISHER CO,,,14875,1
19271230,BORDEN CO,,,16571,1
19271230,UNITED BISCUIT CO AMER,,,16619,1
19280105,GRAHAM PAIGE MTRS CORP,,,12984,1
19280109,PACIFIC MLS INC,,,26972,1
19280110,BUCYRUS ERIE CO,,,16651,1
19280116,TOBACCO PRODS CORP,,,16694,1
19280126,GENERAL CABLE CORP,,,16598,1
19280126,BOSTON & ME RR CO,,,16643,1
19280126,KROGER GROCERY & BAKING CO,,,16678,1
19280126,MC CALL CORP,,,16686,1
19280209,JOHNS MANVILLE CORP,,,16707,1
19280210,KRAFT PHENIX CHEESE CORP,,,15886,1
19280224,STANDARD COML TOB INC,,,16715,1
19280301,PACIFIC MLS INC,,,26972,0
19280302,DRUG INC,,,14592,1
19280314,KELVINATOR CORP,,,15683,1
19280315,KEITH ALBEE ORPHEUM CORP,,,12677,1
19280315,CONTAINER CORP AMER,,,16723,1
19280316,PACIFIC MLS INC,,,26972,1
19280329,LEHIGH PORTLAND CEM CO,,,16731,1
19280403,DURHAM HOSIERY MLS,,,11738,0
19280423,TOBACCO PRODS CORP,,,16889,1
19280426,DURHAM HOSIERY MLS,,,11738,1
19280426,CUTLER HAMMER MFG CO,,,16758,1
19280426,DEBENHAMS SECS LTD,,,16766,1
19280510,BROCKWAY MTR TRUCK CORP,,,16774,1
19280510,CHICKASHA COTTON OIL CO,,,16782,1
19280510,MC KEESPORT TIN PLATE CO,,,16803,1
19280510,STANDARD SAN MFG CO,,,16811,1
19280524,EITINGON SCHILD INC,,,16790,1
19280614,GRAND UNION CO,,,12167,1
19280614,BARKER BROS CORP,,,16838,1
19280615,GRAND F W 5 10 25 CENT STORES,,,16854,1
19280618,CORN EXCHANGE NATL BK & TR CO,,,16408,1
19280620,PACIFIC LTG CORP,,,16870,1
19280629,GENERAL ICE CREAM CORP,,,16846,1
19280629,MOTOR PRODS CORP,,,16862,1
19280630,CONNECTICUT RY & LTG CO,,,15982,0
19280712,HARBISON WALKER REFRACTORIES CO,,,16272,0
19280712,SPANG CHALFANT & CO INC,,,16918,1
19280712,MENGEL CO,,,25822,1
19280719,TOBACCO PRODS CORP,,,16942,1
19280721,BROOKLYN MANHATTAN TRAN CORP,,,10858,1
19280726,KOLSTER RADIO CORP,,,16897,1
19280726,STANLEY CO AMER,,,17021,1
19280806,HARBISON WALKER REFRACTORIES CO,,,16272,1
19280807,DURHAM HOSIERY MLS,,,11738,0
19280813,MOHAWK CARPET MLS INC,,,16934,1
19280821,DURHAM HOSIERY MLS,,,11738,1
19280823,CANNON MILLS CO,,,16926,1
19280823,WARNER BROS PICTURES INC,,,17048,1
19280913,FLORSHEIM SHOE CO,,,16950,1
19280913,GRANT W T CO,,,16969,1
19280913,GRASSELLI CHEM CO,,,16977,1
19280913,INTERNATIONAL PRINTING INK CORP,,,16985,1
19280913,SPIEGEL MAY STERN INC,,,17013,1
19280927,KAUFMANN DEPT STORES INC,,,16993,1
19280927,MELVILLE SHOE CORP,,,17005,1
19281004,RHINE WESTPHALIA ELEC PWR CORP,,,17080,31
19281011,INDUSTRIAL RAYON CORP,,,17064,1
19281011,UNITED ELEC COAL COS,,,17099,1
19281022,RHINE WESTPHALIA ELEC PWR CORP,,,17080,1
19281025,HOLLAND FURNACE CO,,,17056,1
19281025,INTERSTATE DEPT STORES INC,,,17072,1
19281025,WILCOX OIL & GAS CO,,,17101,1
19281025,ANDES COPPER MNG CO,,,18323,1
19281030,TRUSCON STL CO,,,19801,1
19281110,KRAFT PHENIX CHEESE CORP,,,15886,1
19281115,COLUMBIA GRAPHOPHONE LTD,,,17136,1
19281115,GOBEL ADOLPH INC,,,17152,1
19281115,YOUNG L A SPRING & WIRE CORP,,,17160,1
19281115,MC KESSON & ROBBINS INC,,,17187,1
19281116,DURHAM HOSIERY MLS,,,11738,0
19281119,INTERNATIONAL PAPER & PWR CO,,,21573,1
19281120,WESSON OIL & SNOWDRIFT INC,,,17216,1
19281122,NORTH GERMAN LLOYD BREMEN,,,17195,31
19281130,CROWN ZELLERBACH CORP,,,17128,1
19281130,GENERAL MILLS INC,,,17144,1
19281130,HAWAIIAN PINEAPPLE LTD,,,17179,1
19281130,FOLLANSBEE BROS CO,,,17208,1
19281203,DURHAM HOSIERY MLS,,,11738,1
19281207,CUTLER HAMMER INC,,,16758,1
19281210,NORTH GERMAN LLOYD BREMEN,,,17195,1
19281213,ADAMS MILLIS CORP,,,17224,1
19281213,ANCHOR CAP CORP,,,17240,1
19281213,MARMON MTR CAR CO,,,17259,1
19281213,PET MILK CO,,,17267,1
19281220,PRAIRIE OIL & GAS CO,,,17275,1
19281227,CENTRAL AGUIRRE ASSOC,,,17232,1
19281227,ROYAL BAKING POWDER CO,,,17283,1
19281227,SAFEWAY STORES INC,,,17291,1
19290102,DURHAM HOSIERY MLS,,,11738,0
19290102,AMERICAN RY EXPRESS CO,,,14103,1
19290110,VADSCO SALES CORP,,,15114,1
19290110,HAHN DEPT STORES INC,,,17304,1
19290110,PRAIRIE PIPE LINE CO,,,17363,1
19290110,TRUAX TRAER COAL CO,,,17398,1
19290110,FILENES WILLIAM SONS CO,,,18104,1
19290114,DURHAM HOSIERY MLS,,,11738,1
19290115,CONNECTICUT RY & LTG CO,,,15982,1
19290117,RIO GRANDE OIL CO,,,17371,1
19290124,CITY STORES CO,,,16096,1
19290124,CELOTEX CO,,,17312,1
19290124,CITY ICE & FUEL CO,,,17320,1
19290124,DUPLAN SILK CORP,,,17339,1
19290124,CAVANAGH DOBBS INC,,,17347,1
19290201,ALLEGHANY CORP MD,,,17400,31
19290204,WEBSTER EISENLOHR INC,,,15608,1
19290213,PIRELLI CO ITALY,,,17355,1
19290214,LEHIGH VALLEY COAL CORP,,,17443,1
19290214,LINK BELT CO,,,17451,1
19290214,MCGRAW HILL PUBLISHING INC,,,17478,1
19290214,SPENCER KELLOGG & SONS INC,,,17486,1
19290214,WILCOX RICH CORP,,,17494,1
19290219,ALLEGHANY CORP MD,,,17400,1
19290219,CROSLEY RADIO CORP,,,17427,1
19290227,RADIO CORP AMER,,,14090,1
19290228,AMERICAN HAWAIIAN SS CO,,,17419,1
19290228,EVANS AUTO LOADING INC,,,17435,1
19290307,CORN EXCHANGE NATL BK & TR CO,,,16408,17
19290314,CURTIS PUBLISHING CO,,,17515,1
19290328,SPARKS WITHINGTON CO,,,17523,1
19290328,SPALDING A G & BROS INC,,,17662,1
19290401,FASHION PARK ASSOC INC,,,11893,1
19290402,STEWART WARNER CORP,,,14605,1
19290405,AMERICAN RADIATOR & STD SAN CORP,,,10372,1
19290405,HAYES BODY CORP,,,21215,1
19290411,AIR WAY ELEC APPLIANCE CORP,,,17531,1
19290411,ASSOCIATED APPAREL INDS INC,,,17574,1
19290411,BOHN ALUM & BRASS CORP,,,17582,1
19290411,REPUBLIC BRASS CORP,,,17646,1
19290411,UNITED AIRCRAFT & TRANS CORP,,,17830,1
19290412,BORG WARNER CORP,,,17590,1
19290417,OWENS ILLINOIS GLASS CO,,,13661,1
19290420,PHILADELPHIA RAPID TRAN CO,,,13899,0
19290424,MICHIGAN STL CORP,,,17769,1
19290425,AMERICAN STORES CO,,,17558,1
19290425,AMERICAN ROLLING ML CO,,,17566,1
19290425,OLIVER FARM EQUIP CO,,,17603,1
19290425,DOMINION STORES LTD,,,17611,1
19290425,TIMKEN DETROIT AXLE CO,,,17654,1
19290425,NEWTON STL CO,,,17793,1
19290508,BULLARD CO,,,17718,1
19290509,AMERICAN COML ALCOHOL CO,,,17670,1
19290509,ANACONDA WIRE & CABLE CO,,,17689,1
19290509,CROWN CORK & SEAL INC,,,17726,1
19290509,KIMBERLY CLARK CORP,,,17750,1
19290509,PHELPS DODGE CORP,,,17806,1
19290509,UNITED CORP,,,17849,1
19290509,WESTVACO CHLORINE PRODS CORP,,,17857,1
19290510,PHILADELPHIA RAPID TRAN CO,,,13899,1
19290516,AUBURN AUTOMOBILE CO,,,17697,1
19290520,HOUDAILLE HERSHEY CORP,,,17742,1
19290523,GENERAL BRONZE CORP,,,17734,1
19290523,MORRELL JOHN & CO INC,,,17777,1
19290523,NATIONAL AIR TRANS INC,,,17785,1
19290523,RITTER DENTAL MFG CO,,,17822,1
19290528,SHARON STEEL HOOP CO,,,17814,1
19290531,BENDIX AVIATION CORP,,,10751,1
19290531,CASE J I CO,,,11068,1
19290531,POOR & CO,,,17902,1
19290601,GRANITE CITY STL CO,,,17865,1
19290613,RAILWAY & EXPRESS CO,,,14103,1
19290613,MINNEAPOLIS MOLINE PWR IMPLEMENT,,,17881,1
19290613,UNITED BUSINESS PUBLISHERS INC,,,17937,1
19290618,CONTINENTAL OIL CO,,,11471,1
19290627,CORN EXCHANGE NATL BK & TR CO,,,16408,1
19290627,GENERAL PUBLIC SERVICE CORP,,,17910,1
19290627,UNITED GAS IMPROVEMENT CO,,,17929,31
19290628,CORN EXCHANGE NATL BK & TR CO,,,16408,17
19290701,UNITED STATES PIPE & FDRY CO,,,15050,1
19290705,BRIGGS & STRATTON CORP,,,17961,1
19290705,BRISTOL MYERS CO,,,17988,1
19290705,UNITED CARBON CO,,,18040,1
19290705,UNITED STATES & FGN SECS CORP,,,18059,1
19290711,AMERICAN EUROPEAN SECS CO,,,17945,1
19290711,GAMEWELL CO,,,18008,1
19290711,HERCULES POWDER CO,,,18016,1
19290715,SCOTT PAPER CO,,,18032,1
19290718,ZENITH RADIO CORP,,,18067,1
19290722,BEATRICE CREAMERY CO,,,17953,1
19290724,GENERAL FOODS CORP,,,16109,1
19290725,CAMPBELL WYANT & CANNON FDRY CO,,,18024,1
19290725,MOTO METER GAUGE & EQUIP CORP,,,19529,1
19290801,SERVEL INC,,,18171,1
19290801,STONE & WEBSTER INC,,,18198,1
19290808,CONSOLIDATED FILM INDS INC,,,18083,1
19290808,INVESTORS EQUITY INC,,,18139,1
19290808,LIBBEY OWENS GLASS CO,,,18147,1
19290812,PROCTER & GAMBLE CO,,,18163,1
19290815,UNITED STATES FREIGHT CO,,,18200,1
19290816,PITTSBURGH SCREW & BOLT CORP,,,18075,1
19290820,MYERS F E & BROS CO,,,18155,1
19290822,CURTISS WRIGHT CORP,,,18091,31
19290822,GRIGSBY GRUNOW CO,,,18120,1
19290822,UNITED PIECE DYE WKS,,,18219,1
19290829,CURTISS WRIGHT CORP,,,18091,1
19290829,FOSTER WHEELER CORP,,,18112,1
19290829,BROOKLYN & QUEENS TRAN CO,,,18235,1
19290830,FILENES WILLIAM SONS CO,,,18104,1
19290905,STANDARD BRANDS INC,,,14533,1
19290906,STANDARD INVESTING CORP,,,18294,1
19290912,CHECKER CAB MANUFACTURING CORP,,,18243,1
19290912,INTERNATIONAL SHOE CO,,,18278,1
19290917,EASTERN ROLLING ML CO,,,18251,1
19290919,RAYBESTOS MANHATTAN INC,,,18286,1
19290919,WEXTARK RADIO STORES INC,,,18307,1
19290919,MINNEAPOLIS HONEYWELL REGULATOR,,,18374,1
19290921,SECOND NATL INVS CORP,,,18497,1
19290927,UNITED GAS IMPROVEMENT CO,,,17929,1
19291003,ALPHA PORTLAND CEM CO,,,18315,1
19291003,NEISNER BROTHERS INC,,,18390,1
19291010,BUDD EDWARD G MANUFACTURING CO,,,18331,1
19291010,MONSANTO CHEMICAL WORKS INC,,,18382,1
19291010,COMMONWEALTH & SOUTHERN CORP,,,18411,1
19291017,STARRETT L S CO,,,18438,1
19291017,CLARK EQUIPMENT CO,,,18446,1
19291024,HERCULES MTRS CORP,,,18366,1
19291029,CHICAGO & EASTN ILL RY CO,,,11180,0
19291030,PENNEY J C INC,,,18403,1
19291031,BULOVA WATCH INC,,,18358,1
19291104,GENERAL GAS & ELEC CORP,,,18577,1
19291108,AUTOSALES CORP,,,10663,0
19291111,KARSTADT RUDOLPH A G,,,18470,1
19291112,REVERE COPPER & BRASS INC,,,17646,1
19291114,CREAM OF WHEAT CORP,,,18454,1
19291114,CONTINENTAL DIAMOND FIBRE CO,,,18462,1
19291114,SHARP & DOHME INC,,,18518,1
19291121,CHICAGO & EASTN ILL RY CO,,,11180,1
19291121,PARMELEE TRANSN CO,,,18489,1
19291202,CONTINENTAL BK & TR CO N Y,,,17996,1
19291202,BUDD WHEEL CO,,,18534,1
19291202,CATERPILLAR TRACTOR INC,,,18542,1
19291204,AUTOSALES CORP,,,10663,1
19291205,FIRESTONE TIRE & RUBBER CO,,,18569,1
19291212,HALL W F PRINTING CO,,,18585,1
19291217,KEITH ALBEE ORPHEUM CORP,,,12677,0
19291219,FEDERATED DEPARTMENT STORES INC,,,18550,1
19291230,KEITH ALBEE ORPHEUM CORP,,,12677,1
19291230,GRAND F & W SILVER STORES INC,,,16854,1
19291231,PHILADELPHIA RAPID TRAN CO,,,13899,0
19291231,TIDE WTR OIL CO,,,18593,1
19300102,ADAMS EXPRESS CO,,,10065,1
19300109,KEITH ALBEE ORPHEUM CORP,,,12677,0
19300122,KEITH ALBEE ORPHEUM CORP,,,12677,1
19300123,GENERAL AMERICAN INVESTORS INC,,,18622,1
19300123,PITTSTON CO,,,18649,31
19300123,THOMPSON STARRETT INC,,,18657,1
19300130,GENERAL THEATRES EQUIP INC,,,18630,1
19300131,AVIATION CORP,,,18606,1
19300211,PHILADELPHIA RAPID TRAN CO,,,13899,1
19300213,PHILADELPHIA RAPID TRAN CO,,,13899,0
19300214,THOMPSON PRODS INC,,,18681,1
19300220,MIDLAND STL PRODS CO,,,18673,1
19300227,AMERICAN SOLVENTS & CHEM CORP,,,18665,1
19300303,CUBAN CANE PRODS INC,,,18737,1
19300306,PITTSTON CO,,,18649,1
19300313,COLGATE PALMOLIVE PEET CO,,,18729,1
19300313,LEHMAN CORP,,,18761,1
19300313,GENERAL PRINTING INK CORP,,,18796,1
19300319,ATLAS STORES CORP,,,18745,1
19300327,AMERICAN NEWS CO,,,18702,1
19300327,INTERNATIONAL CARRIERS LTD,,,18710,1
19300327,FOURTH NATL INVS CORP,,,18753,1
19300327,STANDARD OIL CO KANS,,,18788,1
19300327,THIRD NATL INVS CORP,,,18809,1
19300402,PHILADELPHIA RAPID TRAN CO,,,13899,1
19300403,GENERAL GAS & ELEC CORP,,,18577,0
19300408,REPUBLIC STEEL CORP,,,14189,1
19300408,RADIO KEITH ORPHEUM CORP,,,24512,1
19300410,ALLEGHENY STL CO,,,18817,1
19300410,AMERICAN CHAIN INC,,,18825,1
19300410,GENERAL RLTY & UTILS CORP,,,18876,1
19300410,REYNOLDS METALS CO,,,18921,1
19300410,NORTH AMERICAN AVIATION INC,,,18948,1
19300410,TRI CONTINENTAL CORP,,,18956,1
19300417,PHILADELPHIA RAPID TRAN CO,,,13899,0
19300424,PARAMOUNT PUBLIX CORP,,,10233,1
19300424,COLONIAL BEACON OIL CO,,,16168,1
19300424,BLAW KNOX CO,,,18841,1
19300424,MARSHALL FIELD & CO ILL,,,18884,1
19300424,NEW YORK INVS INC,,,18892,1
19300424,PEOPLES DRUG STORES INC,,,18905,1
19300429,GENERAL GAS & ELEC CORP,,,18577,1
19300430,AMERICAN COAL CO ALLEGHENY CNTY,,,18833,1
19300508,THERMOID CO,,,18972,1
19300520,LIBBEY OWENS FORD GLASS CO,,,18147,1
19300526,GABRIEL CO,,,12001,1
19300529,PHILADELPHIA RAPID TRAN CO,,,13899,1
19300529,PETROLEUM CORP AMER,,,18964,1
19300606,A P W PAPER CO,,,15739,1
19300612,ADDRESSOGRAPH INTL CO,,,18980,1
19300617,INSURANSHARES CTFS INC,,,19000,1
19300619,SUPERHEATER CO,,,18999,1
19300619,HAMILTON WATCH CO,,,19035,1
19300623,PHILADELPHIA RAPID TRAN CO,,,13899,0
19300626,NATIONAL STEEL CORP,,,19019,1
19300630,AMERICAN MACH & METALS INC,,,10460,1
19300703,CELANESE CORP AMER,,,19027,1
19300719,PHILADELPHIA RAPID TRAN CO,,,13899,1
19300725,TRANSAMERICA CORP,,,19051,1
19300731,MARINE MIDLAND CORP,,,19043,1
19300806,PHILADELPHIA RAPID TRAN CO,,,13899,0
19300814,ULEN & CO,,,19078,1
19300821,OHIO OIL CO,,,13047,1
19300911,FEDERAL SCREW WKS,,,19086,1
19300930,PITTSBURGH UTD CORP,,,14007,1
19301009,LANE BRYANT INC,,,19107,1
19301017,PHILADELPHIA RAPID TRAN CO,,,13899,1
19301017,AMERICAN COLORTYPE CO,,,19094,1
19301108,UNITED STS EXPRESS CO,,,15026,0
19301108,WELLS FARGO & CO,,,15296,0
19301120,UNITED STS EXPRESS CO,,,15026,1
19301121,UNITED STS EXPRESS CO,,,15026,0
19301202,TENNESSEE CORP,,,14728,1
19301206,UNITED STS EXPRESS CO,,,15026,1
19301208,UNITED STS EXPRESS CO,,,15026,0
19301217,UNITED AMERICAN BOSCH CORP,,,10188,1
19301219,UNITED STS EXPRESS CO,,,15026,1
19301223,WELLS FARGO & CO,,,15296,1
19301224,NEWPORT CO,,,19115,1
19310102,WELLS FARGO & CO,,,15296,0
19310105,DETROIT & MACKINAC RY,,,15632,0
19310116,PAN AMERICAN PETROL & TRANS CO,,,13725,0
19310116,OLIVER FARM EQUIP CO,,,17603,0
19310117,PHILADELPHIA RAPID TRAN CO,,,13899,0
19310124,WELLS FARGO & CO,,,15296,1
19310128,PAN AMERICAN PETROL & TRANS CO,,,13725,1
19310129,OLIVER FARM EQUIP CO,,,17603,1
19310129,UNITED STATES GYPSUM CO,,,19131,1
19310202,PHILADELPHIA RAPID TRAN CO,,,13899,1
19310209,ADVANCE RUMELY CORP,,,10073,1
19310310,DETROIT & MACKINAC RY,,,15632,1
19310312,EVANS PRODUCTS CO,,,17435,1
19310319,CONSOLIDATED LAUNDRIES CORP,,,19158,1
19310401,GENERAL BAKING CO,,,19174,1
19310422,FOOD MACHY CORP,,,19166,1
19310423,NORANDA MINES LTD,,,19182,1
19310514,ADDRESSOGRAPH MULTIGRAPH CORP,,,18980,1
19310514,ZONITE PRODS CORP,,,19190,1
19310523,CONNECTICUT RY & LTG CO,,,15982,0
19310605,PHILADELPHIA RAPID TRAN CO,,,13899,0
19310609,CONNECTICUT RY & LTG CO,,,15982,1
19310625,DOUGLAS AIRCRAFT INC,,,19203,1
19310629,LILY TULIP CUP CORP,,,19211,1
19310701,WHEELING STL CORP,,,19238,1
